32.0692,25.2849,20.1181,16.1719,13.1879,10.9146,9.1824,7.8348,6.7944,6.0425,5.4845,5.027,4.6265,4.2683,3.9086,3.5437,3.1856,2.8529,2.5472,2.2853,2.071,1.9188,1.8031,1.7038,1.632,1.5472,1.459,1.3847,1.3034,1.2108,1.1476,1.1099,1.0747,1.0337,0.9688,0.9032,0.8624,0.8207,0.799,0.7904,0.7962,0.8231,0.8649,0.8873,0.9015,0.9115,0.9139,0.9137,0.896,0.8898
199.7355,156.3113,122.6816,97.0201,77.6101,62.9565,51.833,43.3522,36.8283,31.79,27.9632,24.9759,22.5699,20.7007,19.1642,17.8435,16.6919,15.7098,14.8897,14.2643,13.7496,13.3501,12.8879,12.3517,12.0095,11.9091,11.8922,11.8361,11.8099,11.8257,11.8427,11.7807,11.4362,10.9486,10.4047,9.9317,9.5503,9.2809,9.283,9.306,9.2281,8.9789,8.7394,8.4021,7.8749,7.3629,6.8961,6.4492,6.1328,5.8454
55.0267,44.2808,36.402,30.6049,26.2571,22.9728,20.45,18.5024,17.0025,15.8234,14.8873,14.1206,13.4375,12.8293,12.2365,11.6917,11.1894,10.7196,10.2631,9.8039,9.3519,8.9044,8.4863,8.0782,7.6784,7.2387,6.7682,6.2634,5.7793,5.199,4.577,4.028,3.5056,3.0889,2.7465,2.4174,2.1129,1.8551,1.6051,1.2554,0.983,0.7441,0.4757,0.2024,0.0037,-0.156,-0.2773,-0.3404,-0.3598,-0.2662
51.6239,41.3861,33.8197,28.2187,24.0764,20.9774,18.6181,16.7525,15.2626,14.0146,12.9696,12.0726,11.3127,10.63,10.0191,9.488,9.024,8.6081,8.2192,7.8909,7.6213,7.3711,7.1477,6.9171,6.6622,6.4267,6.2328,6.0518,5.9355,5.8241,5.667,5.4301,5.1587,4.8724,4.6067,4.3659,4.1439,3.9501,3.7858,3.6422,3.4958,3.3312,3.1831,3.007,2.816,2.6186,2.4078,2.1772,1.9644,1.7795
28.4705,22.593,18.1556,14.8001,12.247,10.2826,8.7352,7.5155,6.5661,5.8104,5.1998,4.7042,4.3161,3.9955,3.7176,3.4633,3.2286,3.0078,2.7898,2.5728,2.3826,2.2101,2.0408,1.8853,1.736,1.5932,1.4487,1.3037,1.1552,1.0088,0.8891,0.7866,0.6891,0.5888,0.4984,0.4207,0.3691,0.323,0.2846,0.2459,0.2034,0.1609,0.1126,0.0459,-0.0324,-0.1067,-0.1747,-0.2345,-0.2869,-0.332
19.4001,15.0554,11.6798,9.0609,7.0228,5.4506,4.2497,3.3402,2.6585,2.1396,1.7356,1.4143,1.168,0.9826,0.8327,0.7139,0.6218,0.5588,0.5252,0.5124,0.5131,0.5159,0.4985,0.45,0.3848,0.3199,0.263,0.2117,0.1637,0.109,0.0462,-0.0016,-0.0266,-0.0273,-0.0151,0.0178,0.0622,0.1099,0.1606,0.2114,0.2527,0.2917,0.3225,0.3438,0.3595,0.3705,0.3694,0.3556,0.3473,0.3363
47.8503,38.3652,31.3615,26.1935,22.4077,19.6215,17.5012,15.848,14.537,13.478,12.5621,11.757,11.021,10.2863,9.5162,8.8764,8.2427,7.6262,7.0737,6.5182,6.0001,5.5714,5.2074,4.8468,4.5073,4.2304,3.9755,3.7724,3.592,3.4477,3.362,3.3143,3.2763,3.215,3.1412,3.0111,2.8306,2.6618,2.5338,2.385,2.2556,2.1096,1.9678,1.8532,1.7779,1.7174,1.6872,1.6914,1.707,1.7301
41.5898,33.0256,26.6006,21.7722,18.144,15.4116,13.33,11.7236,10.4781,9.4923,8.6774,7.9876,7.3854,6.8489,6.3588,5.9062,5.4974,5.1187,4.7743,4.4516,4.1278,3.8332,3.5849,3.3619,3.1667,2.9662,2.768,2.5688,2.394,2.2289,2.0727,1.9282,1.7942,1.6739,1.5836,1.5275,1.4743,1.4153,1.3483,1.2954,1.2435,1.2072,1.1775,1.1608,1.1408,1.1276,1.113,1.1009,1.078,1.0323
152.8689,123.8228,102.74,87.41,76.2001,67.7955,61.4545,56.7354,53.1151,50.1855,47.8937,45.9249,43.9185,42.0132,39.9709,37.8361,35.5912,33.4637,31.5594,29.845,28.419,27.1479,25.9841,24.8292,23.6198,22.3534,20.9521,19.2445,17.3535,15.4224,13.5462,11.7934,10.2537,8.638,7.159,5.6812,4.2922,2.9946,1.7116,0.5177,-0.7082,-1.7124,-2.455,-2.8207,-2.8763,-2.779,-2.4945,-2.3519,-2.2027,-2.1518
27.9724,21.9734,17.357,13.8084,11.0801,8.9811,7.3775,6.1432,5.1999,4.4731,3.9085,3.4357,3.0319,2.6808,2.3748,2.1018,1.8606,1.6392,1.4636,1.3218,1.2028,1.1025,1.0212,0.9542,0.8948,0.8534,0.8207,0.7822,0.766,0.7567,0.7568,0.7674,0.8718,1.0266,1.2217,1.4234,1.6044,1.7577,1.8716,1.937,1.9374,1.9017,1.8623,1.8101,1.7478,1.684,1.6402,1.5978,1.5487,1.4855
28.0632,22.2299,17.8196,14.4759,11.9175,9.9581,8.4577,7.2987,6.4004,5.6783,5.0882,4.5935,4.1924,3.8623,3.5781,3.3223,3.0874,2.8781,2.6966,2.5466,2.4143,2.2832,2.155,2.038,1.9206,1.8066,1.6997,1.6027,1.5028,1.398,1.2873,1.1831,1.0967,1.0231,0.9543,0.8809,0.8099,0.7648,0.7407,0.7376,0.7386,0.7446,0.7459,0.7605,0.7884,0.8191,0.8427,0.8759,0.9103,0.943
13.782,11.084,9.1054,7.6487,6.5675,5.7647,5.172,4.7276,4.3803,4.0998,3.8611,3.6644,3.4938,3.3433,3.2016,3.0713,2.9477,2.8249,2.6839,2.5218,2.3606,2.1951,2.0451,1.9305,1.8148,1.7028,1.5975,1.5067,1.4344,1.3712,1.3221,1.2789,1.2449,1.2163,1.1933,1.1674,1.1388,1.1069,1.0763,1.0489,1.0223,0.9944,0.9628,0.9218,0.8811,0.8423,0.8052,0.7667,0.726,0.6786
12.6296,10.0542,8.1201,6.6622,5.5604,4.7221,4.077,3.5732,3.169,2.8349,2.5538,2.3188,2.119,1.9486,1.8026,1.6734,1.5554,1.439,1.3255,1.2206,1.1193,1.03,0.956,0.8969,0.8479,0.8096,0.7782,0.7544,0.7329,0.7099,0.6849,0.6573,0.6366,0.6171,0.5999,0.5753,0.5461,0.5098,0.4705,0.4295,0.3885,0.3547,0.3264,0.2964,0.2645,0.2295,0.188,0.1457,0.1114,0.0853
