27.16
17.59
196.38
12.03
28.98
14.62
192.25
148.45
29.18
150.34
55.59
342.99
111.45
109.64
45.14
26.32
97.40
74.25
311.93
47.60
50.73
30.29
22.16
28.39
28.28
19.05
21.68
133.24
133.00
119.09
22.34
35.30
22.57
119.89
135.39
21.92
106.44
118.44
25.50
53.46
137.83
143.38
89.92
80.09
39.12
77.40
15.51
11.37
10.27
97.54
60.56
151.00
439.90
3.95
62.38
268.83
3.30
265.69
255.88
58.74
216.02
202.57
221.78
278.08
190.38
252.24
353.50
166.33
177.55
186.00
20.80
28.71
23.40
160.99
303.65
369.59
170.79
100.65
210.83
264.90
249.12
502.41
589.61
214.34
580.24
545.40
250.93
264.76
234.12
250.95
70.40
129.00
98.41
45.35
97.87
488.41
76.17
147.65
77.82
263.08
